grade,subject,approvalNumber,title,type,author,publisher,barcode
יב,הנדסת מכונות,956,יסודות השרטוט הטכני – חלק ג,ספר לימוד,מ. מרץ,"מפ""ט עמל",11113
יב,הנדסת מכונות,9561,כרסום: מעבדה,ספר לימוד,מ. גידרון,"מפ""ט עמל",492354
יב,הנדסת מכונות,9563,לוגיקה למערכות מיכון ובקרה,ספר לימוד,י. שינבוים,מטח,7814343
יב,הנדסת מכונות,9573,"מבוא לחומרים הנדסיים, י'",ספר לימוד,א. קפלן,אורט,2121189
יב,הנדסת מכונות,442,מבוא למערכות אוטוטק,ספר לימוד,י. טוכמן,אורט,2121154
יב,הנדסת מכונות,429,מבוא לרובוטיקה,ספר לימוד,"ר. יהל, מ.קלרטג, ג.ארצי, ז.בה",מטח,78143841
יב,הנדסת מכונות,4291,מבוא לרובוטיקה,ספר לימוד,"א. קולברג, ש. זלצמן",רובוקליק,87181
יב,הנדסת מכונות,4387,מבוא לתרמודינמיקה,ספר לימוד,מ. חמיסה,אורט,21212331
יב,הנדסת מכונות,9576,"מדידות ובקרת איכות, י'",ספר לימוד,ד. בן דוד,אורט,2121185
יב,הנדסת מכונות,9578,מדריך לטבלאות עזר למכונאות רכב,ספר לימוד,צוות כותבים,,32164
יב,הנדסת מכונות,8662,מילון מרוכז לרובוטיקה עבריאנגלי,מילון  ,ב. רובינוב,ברוך רובינוב,87432
יב,הנדסת מכונות,9585,מכלולים הידרוליים תעופתיים,ספר לימוד,ר. נחום,מטח,7814396
יב,הנדסת מכונות,9587,מכניקת הזורמים א',ספר לימוד,י. זילברשטיין,אורט,2121243
יב,הנדסת מכונות,9587,מכניקת הזורמים ב',ספר לימוד,י. זילברשטיין,אורט,21212431
יב,הנדסת מכונות,9588,מכשור לבקרת תהליכים,ספר לימוד,י. מיטלמן,אורט,21211996
יב,הנדסת מכונות,9589,"מנועים ומערכות ברכב, התנסות במכללי המנוע",ספר לימוד,י. ברגיג,"מפ""ט עמל",492345
יב,הנדסת מכונות,959,"מסגרות מבנים, חלקים א', ב', ג', לכיתות י""אי""ב",ספר לימוד,י. פלוריה,"מא""ה  מכון לאמצעי הוראה",295853715
יב,הנדסת מכונות,9592,מעבדה באוטומציה,ספר לימוד,מ. גידרון,"מפ""ט עמל",492355
יב,הנדסת מכונות,9593,מעבדה לעיבוד מכני,ספר לימוד,"מ. גידרון, Cnc","מפ""ט עמל",492356
יב,הנדסת מכונות,4283,מערכות בקרה  דוגמאות ותרגילים,ספר לימוד,מ. קופייקיס,אורט,21211515
יב,הנדסת מכונות,961,מערכות התזת דלק אלקטרוניות,ספר לימוד,צוות כותבים,,32161
יב,הנדסת מכונות,965,"מערכות תיכון וייצור ממוחשבות, י""ב",ספר לימוד,א. בוקאי,אורט,2121223
יב,הנדסת מכונות,968,"מערכות תרמיות, חלק א' מערכות כוח וחום",ספר לימוד,ב. לחמן,אורט,212124
יב,הנדסת מכונות,969,"מערכות תרמיות, חלק ב' – קירור ומיזוג אוויר",ספר לימוד,ב. לחמן,אורט,2121146
יב,הנדסת מכונות,9613,נוסחאות בתרמודינמיקה,ספר לימוד,י. ברגיג,"מל""ט חולון",32119
יב,הנדסת מכונות,9614,ניהול המוסך המודרני,ספר לימוד,"צוות מפ""ט עמל","מפ""ט עמל",492341
יב,הנדסת מכונות,9617,סדנא למכונות,ספר לימוד,"מ. גידרון, Cnc","מפ""ט עמל",492357
יב,הנדסת מכונות,9618,סטטיקה וחוזק במכונות,ספר לימוד,פ. קנדל,אורט,2121147
יב,הנדסת מכונות,9619,"סטטיקה וחוזק חומרים, לכיתות י'י""א",ספר לימוד,י. אלפרוביץ,אורט,21211882
יב,הנדסת מכונות,8667,סרטוט טכני לכיתות י' לבתי ספר מקצועיים,ספר לימוד,"א. הרטמן, ה. פולניצר","מא""ה  מכון לאמצעי הוראה",862847
יב,הנדסת מכונות,8668,סרטוט קריאה ותרגול  חלק א',ספר לימוד,ה. פולניצר,"מא""ה  מכון לאמצעי הוראה",86155
יב,הנדסת מכונות,9628,"עקרונות תיב""מ",ספר לימוד,מ. גידרון,"מפ""ט עמל",492358
יב,הנדסת מכונות,9633,"פרקי מכונות לכיתה י""א",ספר לימוד,"מ. הלפרן, י. וינגר, ש. כהן",אורט,21211971
יב,הנדסת מכונות,9634,"פרקי מכונות לכיתה י""ב",ספר לימוד,"י. וינגר, י. אלתרליס, מ. הלפרן, מ. מרצלר, א. פורת",אורט,2121173
יב,הנדסת מכונות,9635,פרקי מכניקה,ספר לימוד,"י. גל, מ. קלרטג",מטח,7814392
יב,הנדסת מכונות,9638,פרקים בהנדסת אוניות,ספר לימוד,י. רוזנטל,המרכז לחינוך טכנולוגי חולון,32699
יב,הנדסת מכונות,9641,רובוטיקה,ספר לימוד,מ. גידרון,"מפ""ט עמל",492359
יב,הנדסת מכונות,9642,רובוטיקה: מעבדה,ספר לימוד,מ. גידרון,"מפ""ט עמל",492351
יב,הנדסת מכונות,9645,תהליכי ייצור,ספר לימוד,"א. בוקאי, מ. רול",אורט,2121262
יב,הנדסת מכונות,9652,"תיב""מ: מערכות תיכון",ספר לימוד,מ. גידרון,"מפ""ט עמל",4923511
יב,הנדסת מכונות,9654,תכן מתקני ייצור,ספר לימוד,"י. פולק, ר. ורטהיים",אורט,2121149
יב,הנדסת מכונות,4327,תכנון תהליכי ייצור חלק 1,ספר לימוד,"י. פולק, ר. ורטהיים, י. וינגר",אורט,21211964
יב,הנדסת מכונות,4327,תכנון תהליכי ייצור חלק 2,ספר לימוד,"י. פולק, ר. ורטהיים, י. וינגר",אורט,2121216
יב,הנדסת מכונות,9659,"תרמודינמיקה, לכיתות י""אי""ב",ספר לימוד,ש. לוי,"מל""ט חולון",32744
יב,הנדסת תעשייה וניהול,863,אנגלית למזכירות רפואית,ספר לימוד,צוות המרכז לחינוך טכנולוגי חולון,המרכז לחינוך טכנולוגי חולון,32794
יב,הנדסת תעשייה וניהול,8631,אנגלית עסקית – מינהל 1,ספר לימוד,צוות המרכז לחינוך טכנולוגי חולון,המרכז לחינוך טכנולוגי חולון,32687
יב,הנדסת תעשייה וניהול,8632,אנגלית עסקית – מינהל 2,ספר לימוד,צוות המרכז לחינוך טכנולוגי חולון,המרכז לחינוך טכנולוגי חולון,3269
יב,הנדסת תעשייה וניהול,864,המדריך לתכתובת עסקית,ספר לימוד,ש. קנר,נר,8721
יב,הנדסת תעשייה וניהול,8641,הנדסת ארגון ושיטות,ספר לימוד,ש. סעדון,"מפ""ט עמל",49255
יב,הנדסת תעשייה וניהול,2517,התנהגות צרכנים,ספר לימוד,י. פוגל,אורט,21214415
יב,הנדסת תעשייה וניהול,4253,יחסי עבודה,ספר לימוד,ד. איזיק,"אמי""ת",651
יב,הנדסת תעשייה וניהול,4361,יסודות החשבונאות,חוברת עבודה,מ. לוי,אורט,212144116
יב,הנדסת תעשייה וניהול,4361,יסודות החשבונאות  חוברת תרגילים א',חוברת עבודה,מ. לוי,אורט,212144117
יב,הנדסת תעשייה וניהול,4361,יסודות החשבונאות  חוברת תרגילים ב',חוברת עבודה,מ. לוי,אורט,212144118
יב,הנדסת תעשייה וניהול,4299,"כלכלה הנדסית  חשבונאות, לכיתה י""ב",ספר לימוד,משרד החינוך המינהל למדע וטכנולוגיה,"מפ""ט עמל",49256
יב,הנדסת תעשייה וניהול,8655,"כלכלה הנדסית  כלכלה, מימון וכדאיות השקעות, לכיתה י""ב",ספר לימוד,"נ. הירש, י. זימון",אורט,21214791
יב,הנדסת תעשייה וניהול,4254,"כתיבה עסקית, לכיתות י""אי""ב",ספר לימוד,ר. קוצ'ן,"אמי""ת",653
יב,הנדסת תעשייה וניהול,8657,לוחות טכניים וסטטיסטיקה,ספר לימוד,לוג'יק,אורט,21211918
יב,הנדסת תעשייה וניהול,4344,מבוא לכלכלה,ספר לימוד,"י. זימון, נ. הירש",רונאל,8793
יב,הנדסת תעשייה וניהול,866,"מבוא לסטטיסטיקה לכיתות י'י""ב",ספר לימוד,ד. רייך,אורט,21214792
יב,הנדסת תעשייה וניהול,8661,"מבנים ותהליכים בארגון  ארגון וניהול, חלק א'",ספר לימוד,ת. ויינרמן,"לית""ג",8719
יב,הנדסת תעשייה וניהול,8611,"מידענות במערכת ניהול ותעשייה, חלק ב'",ספר לימוד,צוות פיתוח,מטח,78143635
יב,הנדסת תעשייה וניהול,4297,"ניהול האיכות, לכיתות י""אי""ב",ספר לימוד,"י. אמיר, י. קדם","מפ""ט עמל",49257
יב,הנדסת תעשייה וניהול,8664,"ניהול השיווק לכיתה י""ב",ספר לימוד,י. פוגל,אורט,2121441
יב,הנדסת תעשייה וניהול,4264,ניהול חשבונות א',ספר לימוד,מ. לוי,אורט,212144112
יב,הנדסת תעשייה וניהול,4227,ניהול מערכות ייצור,ספר לימוד,צ. אביבי,"מפ""ט עמל",656
יב,הנדסת תעשייה וניהול,8665,"ניהול מערכות תומכות החלטה, י""ד",ספר לימוד,"י. קדם, י. אמיר",אורט,21214416
יב,הנדסת תעשייה וניהול,4419,ניהול משאבי אנוש,ספר לימוד,ש. קנר,נר,8722
יב,הנדסת תעשייה וניהול,8666,"ניהול פרויקטים, לכיתה י""ב",ספר לימוד,ש. ארליך,אורט,21214417
יב,הנדסת תעשייה וניהול,8672,"עקרונות השיווק, לכיתות י'–י""ב",ספר לימוד,י. פוגל,אורט,21214413
יב,הנדסת תעשייה וניהול,8674,"פרסום וקידום מכירות, לכיתות י'–י""ב",ספר לימוד,י. פוגל,אורט,21214414
יב,הנדסת תעשייה וניהול,8678,"שיווק ביןלאומי לכיתות י""אי""ב",ספר לימוד,א. בן אריה,אורט,21214411
יב,הנדסת תעשייה וניהול,8679,תכנון וניתוח תהליכים,ספר לימוד,י. אמיר,"מפ""ט עמל",49258
יב,הנדסת תעשייה וניהול,4252,"תרבות ארגונית, לכיתות י""אי""ב",ספר לימוד,א. צנגר,"אמי""ת",654
יב,חינוך,4394,מקראה לספרות ילדים,ספר לימוד,"מ. ברוך, ע. וינשטיין","מפ""ט עמל",492412
יב,חינוך,865,התפתחות הילד בסביבתו החינוכית  מקראה,ספר לימוד,י. דיין (עורכת),"מפ""ט עמל",49245
יב,חינוך,866,התפתחות הפרט מלידה עד גיל ההתבגרות,ספר לימוד,"ע. פורת, נ. פרצ'יק","מפ""ט עמל",49247
יב,חינוך,4385,יחיד ויחד,ספר לימוד,א. לבשלם,"מפ""ט עמל",492413
יב,חינוך,872,מקראה לספרות ילדים בערבית,מקראה,ד. אסעד,"מפ""ט עמל",32273
יב,חינוך,8617,על עשייה חינוכית בגיל הרך,ספר לימוד,ע. פורת,"מפ""ט עמל",49246
יב,טכנולוגיות תקשורת,8669,"סרטים לא גדלים על עצים, לכיתות י'י""ב",ספר לימוד,א. הפנר,אורט,2121337
יב,טכנולוגיות תקשורת,867,עושים סרטים – מדריך להפקות בתקשורת אלקטרונית,ספר לימוד,נ. דיין,"מפ""ט עמל",49271
יב,טכנולוגיות תקשורת,8671,"על מה חולמים הבמאים, לכיתות י'י""ב",ספר לימוד,א. שין,אורט,2121338
יב,טכנולוגיות תקשורת,8673,עריכת סרטים,ספר לימוד,ת. ירון,לוני כהן,321217
יב,מדעי המחשב,8633,ארגון המחשב ושפת הסף,ספר לימוד,"צוות ת""ל + האוני' הפתוחה",האוניברסיטה הפתוחה,2869251
יב,מדעי המחשב,445,יסודות  בשפת ג'אווה,ספר לימוד,ו. פרג'ון,ויליאם פרג'ון,877251
יב,מדעי המחשב,4449,יסודות בשפת C#,ספר לימוד,"ו. פרג'ון, י.קנל",ויליאם פרג'ון,877252
יב,מדעי המחשב,4441,יסודות מדעי המחשב C# – חלק א,ספר לימוד,ה. קדמן,חושבים קדימה,877263
יב,מדעי המחשב,4444,יסודות מדעי המחשב C# – חלק ב,ספר לימוד,ה. קדמן,חושבים קדימה,877264
יב,מדעי המחשב,4447,יסודות מדעי המחשב Java – חלק א,ספר לימוד,ה. קדמן,חושבים קדימה,877261
יב,מדעי המחשב,4446,יסודות מדעי המחשב Java – חלק ב,ספר לימוד,ה. קדמן,חושבים קדימה,877262
יב,מדעי המחשב,4752,יסודות מדעי המחשב בשפת Java חלק ב משולב עצמים,ספר לימוד,"ש. מן, נ. רגוניס",מבט לחלונות,532193
יב,מדעי המחשב,4751,יסודות מדעי המחשב בשפת C# חלק א  משולב עצמים,ספר לימוד,"נ. רגוניס, ש. מן, פ. גלעדי, ר. אברמס",מבט לחלונות,532192
יב,מדעי המחשב,4751,יסודות מדעי המחשב בשפת C# חלק ב משולב עצמים,ספר לימוד,"ש. מן, נ. רגוניס",מבט לחלונות,532194
יב,מדעי המחשב,4752,יסודות מדעי המחשב בשפת Java חלק א משולב עצמים,ספר לימוד,"נ. רגוניס, ש. מן, פ. גלעדי, ר. אברמס",מבט לחלונות,532191
